game_key,developer_key,allocation_factor,is_primary
8051,11913,1.0,1
8052,9248,1.0,1
8053,5415,1.0,1
8054,11162,1.0,1
8055,6206,1.0,1
8056,9130,1.0,1
8057,6097,1.0,1
8058,6452,1.0,1
8059,880,1.0,1
8060,11162,1.0,1
8061,11820,1.0,1
8062,4496,1.0,1
8063,2050,1.0,1
8064,5751,1.0,1
8065,7748,1.0,1
8066,10196,1.0,1
8067,2858,1.0,1
8068,9648,1.0,1
8069,6895,1.0,1
8070,716,1.0,1
8071,2008,1.0,1
8072,962,1.0,1
8073,3778,1.0,1
8074,12038,1.0,1
8075,1518,1.0,1
8076,7771,1.0,1
8077,9381,1.0,1
8078,1148,1.0,1
8079,3946,1.0,1
8080,28,1.0,1
8081,9899,1.0,1
8082,1873,1.0,1
8083,10743,1.0,1
8084,2246,1.0,1
8085,9735,1.0,1
8086,2728,0.5,1
8086,7048,0.5,0
8087,3917,1.0,1
8088,10732,1.0,1
8089,9028,1.0,1
8090,10472,1.0,1
8091,8746,1.0,1
8092,3182,1.0,1
8093,3582,1.0,1
8094,11969,1.0,1
8095,9740,1.0,1
8096,6030,1.0,1
8097,8645,1.0,1
8098,7818,1.0,1
8099,9567,1.0,1
8100,964,1.0,1
8101,3029,1.0,1
8102,11620,0.5,1
8102,12082,0.5,0
8103,7468,1.0,1
8104,4343,1.0,1
8105,10368,1.0,1
8106,3902,1.0,1
8107,2744,1.0,1
8108,800,1.0,1
8109,12048,1.0,1
8110,11898,1.0,1
8111,9864,1.0,1
8112,11539,1.0,1
8113,625,1.0,1
8114,11051,0.5,1
8114,9326,0.5,0
8115,5792,1.0,1
8116,10544,1.0,1
8117,990,1.0,1
8118,5616,1.0,1
8119,10450,1.0,1
8120,2870,1.0,1
8121,4608,1.0,1
8122,10133,1.0,1
8123,4026,1.0,1
8124,4237,1.0,1
8125,7355,1.0,1
8126,573,0.5,1
8126,3778,0.5,0
8127,4264,1.0,1
8128,8570,1.0,1
8129,9738,1.0,1
8130,10879,1.0,1
8131,3124,1.0,1
8132,3616,1.0,1
8133,3778,1.0,1
8134,7691,1.0,1
8135,9535,1.0,1
8136,7810,1.0,1
8137,2751,1.0,1
8138,9807,1.0,1
8139,11582,1.0,1
8140,1213,1.0,1
8141,9632,1.0,1
8142,2575,1.0,1
8143,5153,1.0,1
8144,4265,1.0,1
8145,10502,1.0,1
8146,7129,1.0,1
8147,7147,1.0,1
8148,4119,1.0,1
8149,3615,1.0,1
8150,11181,1.0,1
8151,11906,1.0,1
8152,8540,1.0,1
8153,5616,1.0,1
8154,1541,1.0,1
8155,8315,1.0,1
8156,8276,1.0,1
8157,285,1.0,1
8158,8313,1.0,1
8159,4176,1.0,1
8160,3260,1.0,1
8161,6597,1.0,1
8162,986,1.0,1
8163,4969,1.0,1
8164,6316,1.0,1
8165,11299,1.0,1
8166,11672,1.0,1
8167,9438,1.0,1
8168,6391,1.0,1
8169,7447,1.0,1
8170,684,1.0,1
8171,6994,1.0,1
8172,12096,1.0,1
8173,5811,1.0,1
8174,11197,0.5,1
8174,11388,0.5,0
8175,3450,1.0,1
8176,4026,1.0,1
8177,9810,0.333333,1
8177,10461,0.333333,0
8177,6594,0.333333,0
8178,7934,0.5,1
8178,156,0.5,0
8179,3847,1.0,1
8180,10710,1.0,1
8181,4013,1.0,1
8182,7153,1.0,1
8183,2974,1.0,1
8184,11571,1.0,1
8185,2627,1.0,1
8186,1409,1.0,1
8187,1731,0.5,1
8187,5894,0.5,0
8188,7076,1.0,1
8189,10685,1.0,1
8190,409,1.0,1
8191,1195,1.0,1
8192,1071,1.0,1
8193,6209,1.0,1
8194,11474,1.0,1
8195,5084,1.0,1
8196,4165,1.0,1
8197,6430,1.0,1
8198,3234,1.0,1
8199,2119,1.0,1
8200,10793,1.0,1
8201,4609,1.0,1
8202,5535,1.0,1
8203,646,1.0,1
8204,8295,1.0,1
8205,7050,1.0,1
8206,4757,1.0,1
8207,3770,1.0,1
8208,60,1.0,1
8209,6119,1.0,1
8210,8917,1.0,1
8211,267,1.0,1
8212,11797,0.2,1
8212,11636,0.2,0
8212,12014,0.2,0
8212,2827,0.2,0
8212,1764,0.2,0
8213,2063,1.0,1
8214,10504,1.0,1
8215,1662,1.0,1
8216,5402,1.0,1
8217,2792,1.0,1
8218,4264,1.0,1
8219,11810,1.0,1
8220,146,1.0,1
8221,2000,1.0,1
8222,1616,1.0,1
8223,8452,1.0,1
8224,9204,1.0,1
8225,4720,1.0,1
8226,6281,0.142857,1
8226,4213,0.142857,0
8226,6236,0.142857,0
8226,4272,0.142857,0
8226,11106,0.142857,0
8226,8569,0.142857,0
8226,10817,0.142857,0
8227,4165,1.0,1
8228,10440,1.0,1
8229,3446,1.0,1
8230,3237,1.0,1
8231,9493,1.0,1
8232,9843,1.0,1
8233,6898,1.0,1
8234,10634,1.0,1
8235,7975,1.0,1
8236,11248,1.0,1
8237,2112,1.0,1
8238,7732,1.0,1
8239,10477,1.0,1
8240,3933,1.0,1
8241,1392,1.0,1
8242,11204,1.0,1
8243,10142,1.0,1
8244,3234,1.0,1
8245,3706,1.0,1
8246,8712,1.0,1
8247,3654,1.0,1
8248,7053,1.0,1
8249,3659,0.5,1
8249,5481,0.5,0
8250,170,1.0,1
8251,2379,1.0,1
8252,8420,1.0,1
8253,2638,0.5,1
8253,4687,0.5,0
8254,11122,1.0,1
8255,7556,1.0,1
8256,2499,1.0,1
8257,11708,1.0,1
8258,6483,1.0,1
8259,5391,1.0,1
8260,11964,1.0,1
8261,4013,1.0,1
8262,2274,1.0,1
8263,4537,1.0,1
8264,11627,1.0,1
8265,2627,1.0,1
8266,11896,1.0,1
8267,11077,0.5,1
8267,8563,0.5,0
8268,9546,1.0,1
8269,898,1.0,1
8270,1321,1.0,1
8271,8071,1.0,1
8272,8129,0.5,1
8272,10062,0.5,0
8273,3884,1.0,1
8274,9751,1.0,1
8275,8183,1.0,1
8276,10452,1.0,1
8277,4282,1.0,1
8278,6044,0.5,1
8278,9264,0.5,0
8279,6257,1.0,1
8280,1993,1.0,1
8281,8479,1.0,1
8282,2828,1.0,1
8283,7221,1.0,1
8284,2879,1.0,1
8285,6711,1.0,1
8286,10228,1.0,1
8287,4146,1.0,1
8288,4858,1.0,1
8289,7818,1.0,1
8290,12047,1.0,1
8291,443,1.0,1
8292,2766,1.0,1
8293,11428,1.0,1
8294,5607,1.0,1
8295,9994,1.0,1
8296,8352,1.0,1
8297,3863,1.0,1
8298,8667,1.0,1
8299,5412,1.0,1
8300,5063,1.0,1
8301,10088,1.0,1
8302,3017,1.0,1
8303,3109,0.2,1
8303,10252,0.2,0
8303,7282,0.2,0
8303,9112,0.2,0
8303,2317,0.2,0
8304,6936,1.0,1
8305,4587,1.0,1
8306,1552,1.0,1
8307,12031,1.0,1
8308,3445,1.0,1
8309,9620,1.0,1
8310,4243,1.0,1
8311,103,0.5,1
8311,1136,0.5,0
8312,10822,1.0,1
8313,2493,1.0,1
8314,2112,1.0,1
8315,5598,1.0,1
8316,6944,1.0,1
8317,11766,1.0,1
8318,9411,1.0,1
8319,4554,1.0,1
8320,10461,0.333333,1
8320,9810,0.333333,0
8320,1287,0.333333,0
8321,1531,1.0,1
8322,4420,1.0,1
8323,8276,1.0,1
8324,2821,1.0,1
8325,4598,1.0,1
8326,11573,1.0,1
8327,4698,1.0,1
8328,7796,1.0,1
8329,8045,1.0,1
8330,9465,1.0,1
8331,4646,1.0,1
8332,3975,1.0,1
8333,715,1.0,1
8334,2850,1.0,1
8335,7755,1.0,1
8336,2304,1.0,1
8337,9496,1.0,1
8338,730,1.0,1
8339,8866,1.0,1
8340,7587,1.0,1
8341,190,1.0,1
8342,3123,1.0,1
8343,6317,1.0,1
8344,9283,1.0,1
8345,10970,1.0,1
8346,2713,1.0,1
8347,10596,1.0,1
8348,2594,1.0,1
8349,823,1.0,1
8350,4876,1.0,1
8351,5470,1.0,1
8352,8131,0.5,1
8352,5737,0.5,0
8353,4264,1.0,1
8354,6619,1.0,1
8355,716,1.0,1
8356,799,1.0,1
8357,10138,1.0,1
8358,5853,1.0,1
8359,9101,1.0,1
8360,1284,1.0,1
8361,8139,1.0,1
8362,2291,1.0,1
8363,9638,1.0,1
8364,2125,1.0,1
8365,6583,1.0,1
8366,2472,1.0,1
8367,2891,0.5,1
8367,11653,0.5,0
8368,8900,1.0,1
8369,8403,1.0,1
8370,7512,1.0,1
8371,10895,1.0,1
8372,5274,1.0,1
8373,10023,1.0,1
8374,2751,1.0,1
8375,9052,1.0,1
8376,10139,1.0,1
8377,1671,0.333333,1
8377,1666,0.333333,0
8377,1685,0.333333,0
8378,6312,1.0,1
8379,10066,1.0,1
8380,10577,1.0,1
8381,2296,1.0,1
8382,9279,1.0,1
8383,3260,1.0,1
8384,6738,1.0,1
8385,10334,1.0,1
8386,2774,1.0,1
8387,10378,1.0,1
8388,2627,1.0,1
8389,9719,1.0,1
8390,9022,1.0,1
8391,11823,1.0,1
8392,2245,1.0,1
8393,8349,1.0,1
8394,7921,1.0,1
8395,11219,1.0,1
8396,8634,1.0,1
8397,1817,1.0,1
8398,5889,1.0,1
8399,6829,1.0,1
8400,11380,1.0,1
8401,8805,1.0,1
8402,7359,1.0,1
8403,8359,1.0,1
8404,8891,1.0,1
8405,4106,1.0,1
8406,2950,1.0,1
8407,2627,1.0,1
8408,293,1.0,1
8409,9538,1.0,1
8410,4423,1.0,1
8411,2112,1.0,1
8412,1811,1.0,1
8413,7286,1.0,1
8414,255,1.0,1
8415,11824,1.0,1
8416,7747,1.0,1
8417,5431,1.0,1
8418,828,1.0,1
8419,10657,1.0,1
8420,883,1.0,1
8421,5810,1.0,1
8422,11453,1.0,1
8423,6875,1.0,1
8424,9576,1.0,1
8425,2838,1.0,1
8426,710,1.0,1
8427,6887,1.0,1
8428,8336,1.0,1
8429,4680,1.0,1
8430,6541,1.0,1
8431,7575,1.0,1
8432,5503,1.0,1
8433,1042,1.0,1
8434,5794,1.0,1
8435,2745,1.0,1
8436,10509,1.0,1
8437,448,1.0,1
8438,3566,1.0,1
8439,4415,1.0,1
8440,4580,1.0,1
8441,5254,1.0,1
8442,11609,1.0,1
8443,7252,0.5,1
8443,216,0.5,0
8444,1355,1.0,1
8445,7539,1.0,1
8446,5177,1.0,1
8447,8304,1.0,1
8448,7468,1.0,1
8449,4777,1.0,1
8450,5812,1.0,1
8451,9692,1.0,1
8452,6297,1.0,1
8453,11487,1.0,1
8454,8276,1.0,1
8455,1800,1.0,1
8456,11407,1.0,1
8457,1590,1.0,1
8458,4269,1.0,1
8459,5973,1.0,1
8460,7468,1.0,1
8461,143,1.0,1
8462,2620,1.0,1
8463,3043,1.0,1
8464,2627,1.0,1
8465,8380,1.0,1
8466,6983,1.0,1
8467,7030,1.0,1
8468,1791,1.0,1
8469,8456,1.0,1
8470,5688,1.0,1
8471,11924,1.0,1
8472,9525,1.0,1
8473,8096,1.0,1
8474,5470,1.0,1
8475,10066,1.0,1
8476,10923,1.0,1
8477,672,1.0,1
8478,10066,1.0,1
8479,5400,1.0,1
8480,8131,1.0,1
8481,5169,1.0,1
8482,1963,1.0,1
8483,6819,1.0,1
8484,7818,1.0,1
8485,4951,1.0,1
8486,10909,1.0,1
8487,9228,1.0,1
8488,3495,1.0,1
8489,8781,1.0,1
8490,222,1.0,1
8491,6114,1.0,1
8492,10012,1.0,1
8493,946,1.0,1
8494,1185,1.0,1
8495,11039,1.0,1
8496,3777,1.0,1
8497,7928,1.0,1
8498,3116,1.0,1
8499,5313,1.0,1
8500,11013,1.0,1
8501,4961,1.0,1
8502,8016,1.0,1
8503,9200,1.0,1
8504,3803,1.0,1
8505,1212,1.0,1
8506,5837,1.0,1
8507,7818,1.0,1
8508,7275,1.0,1
8509,6315,1.0,1
8510,9028,1.0,1
8511,11733,1.0,1
8512,8575,1.0,1
8513,5336,1.0,1
8514,8587,1.0,1
8515,11816,1.0,1
8516,9702,1.0,1
8517,3778,1.0,1
8518,6621,0.5,1
8518,7753,0.5,0
8519,7442,1.0,1
8520,474,1.0,1
8521,9952,0.5,1
8521,3738,0.5,0
8522,7101,1.0,1
8523,7308,1.0,1
8524,4630,1.0,1
8525,929,1.0,1
8526,6278,1.0,1
8527,4344,1.0,1
8528,9864,1.0,1
8529,3221,1.0,1
8530,11041,1.0,1
8531,7903,1.0,1
8532,11710,1.0,1
8533,4772,1.0,1
8534,2957,1.0,1
8535,1657,1.0,1
8536,8376,1.0,1
8537,430,1.0,1
8538,3886,1.0,1
8539,7677,1.0,1
8540,8410,1.0,1
8541,2969,1.0,1
8542,5540,1.0,1
8543,7517,1.0,1
8544,9951,1.0,1
8545,9821,1.0,1
8546,4516,1.0,1
8547,3522,1.0,1
8548,11508,1.0,1
8549,3780,1.0,1
8550,7616,1.0,1
8551,1584,1.0,1
8552,1127,1.0,1
8553,1710,1.0,1
8554,5376,1.0,1
8555,10281,1.0,1
8556,1960,1.0,1
8557,592,1.0,1
8558,9623,1.0,1
8559,8043,0.5,1
8559,7070,0.5,0
8560,7106,1.0,1
8561,9158,1.0,1
8562,382,1.0,1
8563,7706,1.0,1
8564,7795,1.0,1
8565,5501,1.0,1
8566,3225,1.0,1
8567,3710,1.0,1
8568,9786,1.0,1
8569,7447,1.0,1
8570,1078,1.0,1
8571,6943,1.0,1
8572,7145,1.0,1
8573,3664,1.0,1
8574,10461,1.0,1
8575,5470,1.0,1
8576,1259,1.0,1
8577,7941,1.0,1
8578,1757,1.0,1
8579,4830,1.0,1
8580,8955,1.0,1
8581,3339,1.0,1
8582,11031,1.0,1
8583,5205,1.0,1
8584,338,1.0,1
8585,7779,1.0,1
8586,3517,1.0,1
8587,11807,1.0,1
8588,2985,1.0,1
8589,1668,1.0,1
8590,6627,0.5,1
8590,10320,0.5,0
8591,310,1.0,1
8592,1302,1.0,1
8593,6689,1.0,1
8594,5700,1.0,1
8595,4368,1.0,1
8596,5828,1.0,1
8597,9158,1.0,1
8598,5171,1.0,1
8599,7029,1.0,1
8600,3778,1.0,1
8601,11901,1.0,1
8602,1342,1.0,1
8603,4077,1.0,1
8604,3703,1.0,1
8605,480,1.0,1
8606,2952,1.0,1
8607,3179,1.0,1
8608,4396,1.0,1
8609,2287,1.0,1
8610,9756,1.0,1
8611,10276,1.0,1
8612,6143,1.0,1
8613,6078,1.0,1
8614,998,1.0,1
8615,7898,1.0,1
8616,9727,1.0,1
8617,11222,1.0,1
8618,3078,1.0,1
8619,6487,1.0,1
8620,1265,1.0,1
8621,786,0.333333,1
8621,2478,0.333333,0
8621,4871,0.333333,0
8622,2739,1.0,1
8623,11384,0.5,1
8623,11686,0.5,0
8624,1524,1.0,1
8625,11835,1.0,1
8626,4716,1.0,1
8627,5400,1.0,1
8628,1397,1.0,1
8629,3575,1.0,1
8630,4013,1.0,1
8631,7683,1.0,1
8632,7881,1.0,1
8633,5125,1.0,1
8634,9486,1.0,1
8635,7468,1.0,1
8636,8376,1.0,1
8637,1496,1.0,1
8638,5399,1.0,1
8639,3778,1.0,1
8640,5689,1.0,1
8641,6118,1.0,1
8642,2054,1.0,1
8643,8007,1.0,1
8644,4281,1.0,1
8645,7489,1.0,1
8646,6789,1.0,1
8647,3550,1.0,1
8648,1106,1.0,1
8649,5388,1.0,1
8650,7309,0.5,1
8650,7598,0.5,0
8651,11193,1.0,1
8652,7045,1.0,1
8653,3348,1.0,1
8654,10688,0.5,1
8654,11147,0.5,0
8655,5093,1.0,1
8656,6168,1.0,1
8657,2076,0.5,1
8657,4110,0.5,0
8658,2278,1.0,1
8659,10632,1.0,1
8660,749,1.0,1
8661,1397,1.0,1
8662,8702,1.0,1
8663,5400,1.0,1
8664,10795,1.0,1
8665,9766,1.0,1
8666,5195,1.0,1
8667,3752,1.0,1
8668,10953,1.0,1
8669,6498,1.0,1
8670,10218,1.0,1
8671,127,1.0,1
8672,7723,1.0,1
8673,6716,1.0,1
8674,2897,1.0,1
8675,1615,0.5,1
8675,6041,0.5,0
8676,5557,1.0,1
8677,3540,1.0,1
8678,7814,1.0,1
8679,7877,1.0,1
8680,3266,1.0,1
8681,5077,1.0,1
8682,787,1.0,1
8683,2874,1.0,1
8684,8776,1.0,1
8685,7478,1.0,1
8686,10074,1.0,1
8687,2472,1.0,1
8688,9073,1.0,1
8689,4737,1.0,1
8690,5329,1.0,1
8691,6316,1.0,1
8692,2258,1.0,1
8693,11949,0.5,1
8693,11951,0.5,0
8694,4300,1.0,1
8695,9810,0.5,1
8695,10461,0.5,0
8696,632,1.0,1
8697,849,1.0,1
8698,6219,1.0,1
8699,3901,1.0,1
8700,6666,1.0,1
8701,10207,1.0,1
8702,2324,1.0,1
8703,5470,1.0,1
8704,4836,1.0,1
8705,11230,1.0,1
8706,7448,1.0,1
8707,3032,1.0,1
8708,3260,1.0,1
8709,1385,1.0,1
8710,2573,1.0,1
8711,10454,1.0,1
8712,4185,1.0,1
8713,5469,1.0,1
8714,11889,1.0,1
8715,8532,1.0,1
8716,6630,1.0,1
8717,5470,1.0,1
8718,5470,1.0,1
8719,4684,1.0,1
8720,11260,1.0,1
8721,8198,1.0,1
8722,10445,1.0,1
8723,8040,1.0,1
8724,5297,1.0,1
8725,11710,1.0,1
8726,5643,1.0,1
8727,5470,1.0,1
8728,11961,1.0,1
8729,6632,1.0,1
8730,11914,1.0,1
8731,7868,1.0,1
8732,5538,1.0,1
8733,9460,1.0,1
8734,5482,1.0,1
8735,6162,1.0,1
8736,3029,1.0,1
8737,7327,1.0,1
8738,3772,1.0,1
8739,6947,1.0,1
8740,7505,1.0,1
8741,8776,1.0,1
8742,6179,1.0,1
8743,8673,1.0,1
8744,11446,1.0,1
8745,1678,1.0,1
8746,5754,1.0,1
8747,5103,1.0,1
8748,2401,1.0,1
8749,1768,0.333333,1
8749,11271,0.333333,0
8749,8212,0.333333,0
8750,6825,1.0,1
8751,3211,1.0,1
8752,3207,1.0,1
8753,3628,1.0,1
8754,10897,1.0,1
8755,7461,1.0,1
8756,7853,1.0,1
8757,10975,1.0,1
8758,12116,1.0,1
8759,10038,1.0,1
8760,6995,1.0,1
8761,9730,1.0,1
8762,1211,1.0,1
8763,6119,1.0,1
8764,11460,1.0,1
8765,8142,1.0,1
8766,109,1.0,1
8767,8336,1.0,1
8768,10246,0.5,1
8768,2520,0.5,0
8769,10906,1.0,1
8770,2246,1.0,1
8771,1194,0.5,1
8771,2355,0.5,0
8772,2993,1.0,1
8773,3576,1.0,1
8774,7837,1.0,1
8775,7956,1.0,1
8776,4829,1.0,1
8777,4789,1.0,1
8778,2646,0.5,1
8778,836,0.5,0
8779,10956,0.5,1
8779,4297,0.5,0
8780,7783,1.0,1
8781,2568,1.0,1
8782,5905,1.0,1
8783,11279,1.0,1
8784,6163,1.0,1
8785,10397,1.0,1
8786,11648,1.0,1
8787,8919,1.0,1
8788,9228,1.0,1
8789,10874,1.0,1
8790,10537,1.0,1
8791,6584,1.0,1
8792,11546,1.0,1
8793,11954,1.0,1
8794,4903,1.0,1
8795,577,1.0,1
8796,179,1.0,1
8797,3043,1.0,1
8798,2243,1.0,1
8799,4436,1.0,1
8800,2734,1.0,1
8801,5019,1.0,1
8802,4232,1.0,1
8803,11830,1.0,1
8804,5485,1.0,1
8805,7786,1.0,1
8806,5310,1.0,1
8807,6488,1.0,1
8808,9822,1.0,1
8809,3260,1.0,1
8810,5255,1.0,1
8811,1979,1.0,1
8812,10753,1.0,1
8813,3271,1.0,1
8814,4308,1.0,1
8815,5400,1.0,1
8816,285,1.0,1
8817,2154,1.0,1
8818,935,1.0,1
8819,1395,1.0,1
8820,10078,1.0,1
8821,3627,1.0,1
8822,435,1.0,1
8823,6154,1.0,1
8824,3590,1.0,1
8825,5816,1.0,1
8826,9028,1.0,1
8827,8234,1.0,1
8828,2015,1.0,1
8829,11882,1.0,1
8830,162,1.0,1
8831,9028,1.0,1
8832,7854,1.0,1
8833,102,1.0,1
8834,5925,1.0,1
8835,2644,1.0,1
8836,9789,1.0,1
8837,2845,0.5,1
8837,10626,0.5,0
8838,10418,1.0,1
8839,8915,1.0,1
8840,10274,1.0,1
8841,6049,1.0,1
8842,8385,1.0,1
8843,8844,1.0,1
8844,622,1.0,1
8845,11975,1.0,1
8846,10795,1.0,1
8847,7746,1.0,1
8848,1582,1.0,1
8849,12101,1.0,1
8850,10645,1.0,1
8851,11550,1.0,1
8852,11447,1.0,1
8853,2627,1.0,1
8854,10672,1.0,1
8855,5555,1.0,1
8856,5130,1.0,1
8857,1682,1.0,1
8858,3635,1.0,1
8859,5472,1.0,1
8860,11631,1.0,1
8861,9986,1.0,1
8862,7395,1.0,1
8863,7124,1.0,1
8864,5470,1.0,1
8865,8145,1.0,1
8866,951,1.0,1
8867,3757,1.0,1
8868,12100,1.0,1
8869,4084,1.0,1
8870,3161,1.0,1
8871,7987,0.333333,1
8871,8277,0.333333,0
8871,4694,0.333333,0
8872,11860,1.0,1
8873,4065,1.0,1
8874,4590,1.0,1
8875,6747,1.0,1
8876,4533,1.0,1
8877,3778,1.0,1
8878,8622,0.5,1
8878,624,0.5,0
8879,157,1.0,1
8880,6871,1.0,1
8881,1307,1.0,1
8882,6715,1.0,1
8883,8391,1.0,1
8884,8388,1.0,1
8885,6813,1.0,1
8886,2066,0.5,1
8886,7971,0.5,0
8887,5378,1.0,1
8888,658,1.0,1
8889,7987,0.5,1
8889,8277,0.5,0
8890,11292,1.0,1
8891,7606,1.0,1
8892,4436,1.0,1
8893,4668,1.0,1
8894,11250,1.0,1
8895,1048,1.0,1
8896,1085,1.0,1
8897,10962,1.0,1
8898,573,0.5,1
8898,3778,0.5,0
8899,7177,1.0,1
8900,7206,1.0,1
8901,1397,1.0,1
8902,9102,1.0,1
8903,1395,1.0,1
8904,5262,1.0,1
8905,11085,1.0,1
8906,10681,1.0,1
8907,5399,1.0,1
8908,10128,1.0,1
8909,4820,0.5,1
8909,1795,0.5,0
8910,6089,1.0,1
8911,10264,0.5,1
8911,3713,0.5,0
8912,10649,1.0,1
8913,9028,1.0,1
8914,3006,1.0,1
8915,1520,1.0,1
8916,10399,1.0,1
8917,9244,1.0,1
8918,5031,1.0,1
8919,2627,1.0,1
8920,8276,1.0,1
8921,5434,1.0,1
8922,12114,1.0,1
8923,11007,1.0,1
8924,6605,1.0,1
8925,5266,1.0,1
8926,10457,1.0,1
8927,2172,0.5,1
8927,2171,0.5,0
8928,5470,1.0,1
8929,7903,1.0,1
8930,2790,1.0,1
8931,9871,1.0,1
8932,7645,1.0,1
8933,2627,1.0,1
8934,1120,1.0,1
8935,7468,1.0,1
8936,5649,1.0,1
8937,7238,1.0,1
8938,926,1.0,1
8939,5956,1.0,1
8940,899,1.0,1
8941,2147,1.0,1
8942,8641,1.0,1
8943,9306,0.5,1
8943,10061,0.5,0
8944,11769,1.0,1
8945,6867,1.0,1
8946,3021,1.0,1
8947,8196,1.0,1
8948,6304,1.0,1
8949,7444,1.0,1
8950,7705,1.0,1
8951,2903,0.5,1
8951,8771,0.5,0
8952,8369,1.0,1
8953,6158,1.0,1
8954,10973,1.0,1
8955,5796,1.0,1
8956,232,1.0,1
8957,9687,1.0,1
8958,7233,1.0,1
8959,7651,1.0,1
8960,2993,1.0,1
8961,6827,1.0,1
8962,3075,1.0,1
8963,5749,1.0,1
8964,6928,1.0,1
8965,11499,1.0,1
8966,11112,1.0,1
8967,6657,1.0,1
8968,11178,1.0,1
8969,556,1.0,1
8970,3256,1.0,1
8971,8493,0.5,1
8971,9389,0.5,0
8972,1072,1.0,1
8973,9796,1.0,1
8974,4805,1.0,1
8975,11272,1.0,1
8976,7818,1.0,1
8977,8636,1.0,1
8978,8191,1.0,1
8979,276,1.0,1
8980,2720,1.0,1
8981,10721,1.0,1
8982,1507,1.0,1
8983,3756,1.0,1
8984,1381,1.0,1
8985,1623,1.0,1
8986,2786,0.5,1
8986,6290,0.5,0
8987,846,0.5,1
8987,5362,0.5,0
8988,3893,1.0,1
8989,10637,1.0,1
8990,705,1.0,1
8991,9937,1.0,1
8992,9131,1.0,1
8993,11394,1.0,1
8994,4443,1.0,1
8995,7284,1.0,1
8996,8276,1.0,1
8997,11245,1.0,1
8998,8898,1.0,1
8999,7875,1.0,1
9000,3500,1.0,1
9001,5400,1.0,1
9002,4084,1.0,1
9003,2300,1.0,1
9004,4179,1.0,1
9005,2830,1.0,1
9006,9028,1.0,1
9007,7866,1.0,1
9008,563,1.0,1
9009,7468,1.0,1
9010,3778,1.0,1
9011,8947,0.5,1
9011,11961,0.5,0
9012,793,1.0,1
9013,6207,1.0,1
9014,6534,1.0,1
9015,8190,1.0,1
9016,9080,1.0,1
9017,2163,0.333333,1
9017,3289,0.333333,0
9017,10535,0.333333,0
9018,5481,1.0,1
9019,7721,1.0,1
9020,9268,1.0,1
9021,6334,1.0,1
9022,10216,1.0,1
9023,11759,1.0,1
9024,5810,1.0,1
9025,1395,1.0,1
9026,4991,1.0,1
9027,10307,1.0,1
9028,7588,1.0,1
9029,9174,1.0,1
9030,6621,1.0,1
9031,9040,1.0,1
9032,8654,1.0,1
9033,8295,1.0,1
9034,8566,1.0,1
9035,562,1.0,1
9036,382,1.0,1
9037,11273,0.5,1
9037,11269,0.5,0
9038,8074,1.0,1
9039,4550,1.0,1
9040,10913,1.0,1
9041,8965,1.0,1
9042,2922,1.0,1
9043,3029,1.0,1
9044,4402,1.0,1
9045,7448,1.0,1
9046,5329,0.5,1
9046,6522,0.5,0
9047,1911,1.0,1
9048,3778,1.0,1
9049,6532,1.0,1
9050,4552,1.0,1
9051,8904,1.0,1
9052,4752,1.0,1
9053,7475,1.0,1
9054,7400,1.0,1
9055,11256,1.0,1
9056,10135,0.083333,1
9056,6750,0.083333,0
9056,6311,0.083333,0
9056,3796,0.083333,0
9056,4429,0.083333,0
9056,4908,0.083333,0
9056,4915,0.083333,0
9056,4917,0.083333,0
9056,7806,0.083333,0
9056,10960,0.083333,0
9056,10963,0.083333,0
9056,151,0.083333,0
9057,5950,1.0,1
9058,1410,1.0,1
9059,6833,1.0,1
9060,7447,1.0,1
9061,309,1.0,1
9062,5937,1.0,1
9063,11132,1.0,1
9064,3557,1.0,1
9065,7218,1.0,1
9066,11148,1.0,1
9067,3970,1.0,1
9068,2627,1.0,1
9069,3192,1.0,1
9070,11910,1.0,1
9071,8150,1.0,1
9072,2509,1.0,1
9073,5470,1.0,1
9074,7762,1.0,1
9075,5949,1.0,1
9076,8505,1.0,1
9077,11674,1.0,1
9078,6212,1.0,1
9079,5858,1.0,1
9080,10600,1.0,1
9081,7570,1.0,1
9082,1634,0.5,1
9082,2380,0.5,0
9083,2097,1.0,1
9084,7281,1.0,1
9085,4368,1.0,1
9086,7664,1.0,1
9087,11854,1.0,1
9088,5901,1.0,1
9089,4943,0.333333,1
9089,4296,0.333333,0
9089,4369,0.333333,0
9090,2440,1.0,1
9091,7428,1.0,1
9092,9046,1.0,1
9093,11370,1.0,1
9094,664,1.0,1
9095,4114,1.0,1
9096,16,1.0,1
9097,8373,1.0,1
9098,11243,1.0,1
9099,393,1.0,1
9100,4215,1.0,1
9101,567,1.0,1
9102,2368,1.0,1
9103,5045,0.5,1
9103,4723,0.5,0
9104,7495,1.0,1
9105,5400,1.0,1
9106,11551,1.0,1
9107,1013,1.0,1
9108,10563,1.0,1
9109,9198,1.0,1
9110,11750,1.0,1
9111,5784,1.0,1
9112,8136,1.0,1
9113,5114,1.0,1
9114,6667,1.0,1
9115,7425,1.0,1
9116,10474,1.0,1
9117,10931,1.0,1
9118,4019,1.0,1
9119,8761,1.0,1
9120,10653,1.0,1
9121,7447,1.0,1
9122,5303,0.5,1
9122,1241,0.5,0
9123,5841,1.0,1
9124,2332,1.0,1
9125,541,1.0,1
9126,10682,1.0,1
9127,10477,1.0,1
