developer_key,developer_name
3889,Giant Sparrow
3890,Giant Squid
3891,Giants Software
3892,Gibier Games
3893,GidAzGames
3894,Gideon Lazarus
3895,Giga Grunts
3896,Gigabit Games
3897,Gigantic Duck Games
3898,Gillar Limited
3899,Gilligames
3900,Gilp Studio
3901,GimmeBreak
3902,Gingerbred
3903,GingersoftGames
3904,Ginkgo
3905,Giorgi Abelashvili
3906,Giovanni Elgert
3907,GirlGames
3908,Gius Caminiti
3909,Giuseppe Bonanno
3910,Gizmo VR LTD
3911,Glaseeze
3912,Glass Bottom Games
3913,Glass Frog Games
3914,Glass Heart Games
3915,Glass Kettle Games
3916,Glass Revolver
3917,Glasscannon Studio
3918,GlassesCatGames
3919,Glaucus Games
3920,Gleamer Studio
3921,Glee-Cheese Studio
3922,Gleetch
3923,Glen Games
3924,Glenn Verheij
3925,Glim Games
3926,Glimmer Studio
3927,Glimmerware
3928,Glitch Factory
3929,Glitch Games
3930,Glitch Pitch
3931,Glitch Studios
3932,Glitchheart
3933,Glitchr Studio
3934,Gloac
3935,Gloac Games
3936,Glob Games Studio
3937,Globiss Interactive
3938,Glorified Studios
3939,Glovebox Games LLC
3940,Glowfish Interactive
3941,Glowlight
3942,Glowstick Entertainment
3943,Glumberland
3944,Gluten Free Games
3945,Gnarvana Studios
3946,Gnelf
3947,GniFrix
3948,Gniller
3949,Go Play Games Ltd
3950,Go4 Entertainment
3951,Goadstool
3952,GoatApe
3953,Goblin Council
3954,Goblin Rage
3955,Goblinz
3956,Goblinz Studio
3957,Godmode Interactive
3958,GoeX GameS
3959,GoeX Games
3960,Goiaba Megas Xellox
3961,Gold From Straw Games
3962,Gold Turtle Games
3963,GoldKnights
3964,Goldarait
3965,Golddorf Spieleentwicklung
3966,"Golden Dog Interactive, SAS"
3967,Golden Sand Games
3968,GoldenGod Games
3969,Goldhawk Interactive
3970,GolemLabs
3971,Golgedar
3972,Goliath Games
3973,Goloso Games
3974,GoniNmimi Games
3975,Good Free Games to Play
3976,Good Gate Media
3977,Good Luck Games
3978,Good Morning Games
3979,GoodMorningMrFrog
3980,GoodOldMan Studio
3981,GoodbyeWorld Games
3982,Goodgame Studios
3983,Goodvole
3984,Goody Gameworks
3985,Goody Pundit
3986,Google Arts & Culture
3987,Goose Minded
3988,Gordon Little
3989,Gorestation
3990,Goricina Productions
3991,Gorka Games Studios
3992,Gorkem Kutlu
3993,Gossamer Games
3994,GosunSoft
3995,Gotcha Gotcha Games
3996,Gotta Go Studios
3997,Grab Games
3998,Grabba Guild Games LLC
3999,Grace Bruxner
4000,Graceful Decay
4001,Graceless Games
4002,Gradient Studios
4003,Graeme Scott
4004,Grainrain Studio
4005,Gral
4006,Grand Engineer Corps
4007,Grandma Studios
4008,Granzella Inc.
4009,Graphium Studio
4010,Gratesca
4011,Graverobber Foundation
4012,Graviteam
4013,Gray Boss
4014,Gray Mantis
4015,Gray Unit
4016,Grayfax Software
4017,Grease Monkey Games
4018,Great Gretuski Studios
4019,GreatherGames
4020,Greedy Wolf Studio
4021,Green Cube Games
4022,Green Grass Games
4023,Green Lava Studios
4024,Green Pepperoni Software LLC
4025,Green Pitch Gaming
4026,Green Sauce Games
4027,Green Tile Digital
4028,GreenGuy
4029,Greencode
4030,Greener Games
4031,Greenolor Studio
4032,Greensky Games
4033,Greewook Studio
4034,Greg Lobanov
4035,Greg Muhlbock
4036,Gregory Adam Scott
4037,Gregory Nikolaidis
4038,Gregory Oliveira
4039,Gremlin Interactive
4040,Grenaa Games
4041,Grey Alien Games
4042,Grey Wolf Entertainment
4043,Greylock Studio
4044,GridSky Studios
4045,Gridpop
4046,Grim Dark Dev
4047,GrimTalin
4048,Grimbart Tales
4049,Grimlore Games
4050,Grimorio of Games
4051,Grinning Games
4052,Gritstone Games
4053,GrizzlyGames
4054,GrosChevaux
4055,Ground Control Studios
4056,Ground Shatter
4057,Grounding Inc.
4058,Growfall Games
4059,Growing Seeds
4060,Gruby Entertainment
4061,Grump Dog Games
4062,Grumpy Crumpet
4063,Grzegorz Korycki
4064,GsK
4065,Gsb Studios
4066,GuGuh
4067,Gua
4068,GuangZhou Hezhi Co.ltd
4069,Guanpeng Chen
4070,Guara Digital
4071,Guara Studios
4072,Guard Crush
4073,Guarunaut
4074,Guerilla Media
4075,GuessworkVR
4076,Gugames
4077,Gugila
4078,Guild Studio
4079,Guilda Entertainment
4080,Guilherme Giacomini
4081,Guilherme Martins
4082,Guiliam Games
4083,Guillermo Flores Morales (Ris Δos)
4084,Guilty Pleasure Games
4085,GuiltyEva
4086,Guimaraf Studio
4087,"Guin Entertainment, LLC"
4088,Guinxu
4089,Gummy Cat
4090,Gun Hit Wonders
4091,Gundes
4092,Gundorado
4093,Gunfire Games
4094,Gunfire Reborn Studio
4095,Gunfish Games
4096,Gungrounds (Macanga Games j.d.o.o.)
4097,Gungus
4098,GuraShop
4099,GuruGuru
4100,Gus Jewell
4101,Gusarapo Games
4102,GustaIlustra
4103,Gustav
4104,Guts United
4105,Gutter Arcade
4106,Gwydion LLyr Meredydd
4107,Gwyn Games
4108,GyroX
4109,Géraud Zucchini
4110,Göktuğ Ülvan
4111,H-Production
4112,H.T.Project Games
4113,H5DEV Games
4114,HA Studio Ltd.
4115,HAIBOKU Workshop
4116,HARUMURASAKI
4117,HAZAR DEMİROK
4118,HBunny
4119,HCGstudio
4120,HEAD GMZ
4121,HEAT REBORN DEV TEAM
4122,HEDE Game Engine
4123,HEG Games
4124,HEJIU
4125,HEXADRIVE Inc.
4126,HEY
4127,HFM Games
4128,HFire
4129,HIJIKI
4130,HIROKO IMAKI
4131,HIlous
4132,HMoon Publishing
4133,HON Team
4134,HONEYSOFT
4135,HOT CODE COMPANY
4136,HQ Games
4137,HR Innoways
4138,HULOTTE
4139,"HYDE, Inc."
4140,HYDRAGON
4141,HYOGO ONIMUSHI
4142,HYPER GATE
4143,Habupain
4144,Hack Dack Soft
4145,Hack The Publisher
4146,HackjobGames
4147,Haemimont Games
4148,Haguy Eis
4149,Haiku Games Co
4150,Haim Schnitzer
4151,Hajime Doujin Circle
4152,Hakan Martin
4153,Halberd Studios
4154,Halcyon Winds
4155,Half Asleep
4156,Half Human Games
4157,Half Lambda
4158,Half Mermaid
4159,Half Past Yellow
4160,Halfbrick Studios Pty Ltd
4161,Hamish Dunn
4162,Hamma Studios
4163,Hammer & Ravens
4164,HammerFire Interactive
4165,Hamsters Gaming
4166,"Hamumu Games, Inc."
4167,Han Zhiyu
4168,Hana Lee
4169,Hanako Games
4170,HanbitSoft Inc.
4171,Handelabra Games Inc.
4172,Handle Chaos
4173,Hangar 13
4174,Hanging Gardens Interactive
4175,Hangover Cat Purrroduction
4176,"Hangzhou Yongman Network Technology Co., Ltd."
4177,Hanna Hanna Games
4178,Hannah Marquardt
4179,Hanoi Studios
4180,Hanuli
4181,HaoHao Games
4182,Haojoy Game
4183,Hapatus Ltd
4184,Haphazard Studios
4185,Hapiosha
4186,Hapiwaku
4187,Happenstance Games
4188,Happinet
4189,Happy Broccoli Games
4190,Happy Daram Inc.
4191,Happy Frog Games
4192,Happy Juice Games
4193,Happy Ray Games
4194,Happy Shabby Games
4195,Happy Snake
4196,Happy Volcano
4197,HappyGames
4198,HappyGiant
4199,HappyTall Game
4200,Happymeal Inc.
4201,HardBoiled Studios
4202,Hardcoffee Game Studio
4203,HarderGaming
4204,Hardsuit Labs
4205,Hardwin Bui
4206,Hardworker Studio
4207,Hardy Games
4208,Harley Game Studios
4209,Harmonie Games
4210,Harmony Monroe
4211,Harpoon Games
4212,Harrison Lemke
4213,Harrison Truman
4214,Haruneko Entertainment
4215,HasamiMochi
4216,Hasoyua
4217,Hastily Assembled
4218,Hat Games
4219,Hatchlight
4220,Hatfuls Games
4221,Hatus Quemuel
4222,Have A Byte
4223,Haven Media
4224,HawkSandwich
4225,Hawkshaw Studios
4226,Haydee Interactive
4227,Hayden
4228,Hayden Nuyens
4229,"Haypi Co., Ltd."
4230,Hazelight Studios
4231,HazmatWithAHat
4232,HeX
4233,Head Bear Games
4234,Head West
4235,Headbang Club
4236,Headbang Studio
4237,Headcannon
4238,Headquarter S.L.
4239,Headup
4240,Headware Games
4241,Headway Games
4242,Heallios Studio
4243,Heart Art Games
4244,Heart Core
4245,Heart Machine
4246,Heart Shaped Games LLC
4247,Heart's Choice
4248,"Heart-7 Culture Communication (Shanghai) Co., Ltd"
4249,Heart-Line
4250,HeartBeat Plus
4251,HeartCoreDev
4252,Heartbit Interactive
4253,Heartbyte Studios
4254,Heartfun
4255,Heartskip Games
4256,Hearty Soup Studio
4257,Heatwave Studios
4258,Heaven Studios
4259,Heaviside Creations
4260,Heavy Sheep
4261,Hebi Lee
4262,Hechelion
4263,Heck
4264,Hede
4265,Hedgefield
4266,HedronDog
4267,Heideland GameWorks
4268,HeidenGames
4269,Heimo Game Studio
4270,Hejled Studio
4271,Hekate
4272,Helayna Strohfeldt
4273,Helicopter Simulator
4274,Heliocentric Studios
4275,Heliodor
4276,Helios Production
4277,Helios Studio
4278,Heliosphere Software
4279,Heliovisions Productions
4280,Helium9 Games
4281,Hell Studio
4282,Hellhound Studios
4283,Hellicopr
4284,Hellion Studios
4285,Hello Games
4286,Hello John
4287,Hello Penguin Team LLC
4288,Hello Quest
4289,Hellshake Yano
4290,Helraiser
4291,Henagames
4292,Henchman & Goon
4293,Henning Info
4294,Henrique Faitta Chitolina
4295,Henry Hoare
4296,Henry McGehee
4297,Henry Turbedsky
4298,Henry's House
4299,HentyUI
4300,Hera Games
4301,HereSphere LLC
4302,Hermanos Magia
4303,Hermit Games
4304,Hermit Mode
4305,Hernan Perez
4306,Hernán Marandino
4307,Hero Game Co LLC
4308,Hero Games
4309,Hero Studio
4310,HeroCraft PC
4311,Herobeat Studios
4312,Heroic Fantasy Games Dot Com
4313,Hesperides Games
4314,HexWar Games
4315,Hexdraw
4316,Hexpion
4317,Hexproof Yag
4318,Hexware Studio
4319,HeyNau
4320,Heydeck Games
4321,Heypid
4322,Hi-Quality Jerzy Calinski
4323,Hibernian Workshop
4324,Hidari Migiko / 左右子
4325,Hidden Fields
4326,Hidden Layer Games
4327,Hidden Ocean Games
4328,Hidden Realms
4329,Hidden Stag Games
4330,Hidden Tower Studios
4331,Hidden Track
4332,Hide Head
4333,HideChara
4334,Hideout Games
4335,Hiding Spot
4336,Higgs Games GmbH
4337,High Brazil Studio
4338,High Level
4339,High Moon Studios
4340,High Tea Frog
4341,High and Wide
4342,Highball Games
4343,Highlander Interactive
4344,Highlendid
4345,Highrise Software
4346,Highwire Games
4347,Hijong Park
4348,Hikikomori Studios
4349,Hikitory Vens
4350,Hilarious Games
4351,Hillcrest Games Inc.
4352,Hipfire Games
4353,Hippo Rider Games
4354,Hippocampus制作组
4355,Hit'n'Run Digital Studio
4356,"Hit-Point Co., Ltd."
4357,HitGrab
4358,HitP Studio
4359,Hitbear Studio
4360,Hitcents
4361,Hitscan Games
4362,Hituzigumo
4363,HiveSpark LLC
4364,Hobo Cat Games
4365,Hobofeller
4366,HocWar
4367,Hogo Company
4368,Hoki Wolf Studio
4369,Hollis Sanders
4370,Hollow Art Studios
4371,Hollow Ponds
4372,HolmCom
4373,Holotech Studios Inc.
4374,Holotna
4375,Holy Cow Productions
4376,Holy Wow Studios LLC
4377,Home Fire Games
4378,Home Net Games
4379,Home Point Games
4380,Homebased
4381,Homecoming Studio
4382,Homeostase
4383,Homesick Games
4384,Hometopia Inc.
4385,Homo Ludens
4386,Hondune Games
4387,Honestly Games
4388,Honeyslug
4389,HongShou Studio
4390,Hongke Luo
4391,Honig Studios
4392,Honor Games
4393,Honorable Pixel
4394,Hoochoo Game Studios
4395,Hoodust Enterprises
4396,Hook Games
4397,Hookaria Games
4398,Hooksoft
4399,Hoopoe Games LTD
4400,Hooting Banana Studios
4401,Hope Drinkers
4402,HopefulToad
4403,Hopoo Games
4404,Hopsbrook Studios
4405,Horgee Games
4406,"Horizon Hobby, LLC"
4407,Horizon Lab LLP
4408,"Horizon's End, Inc."
4409,HornetStudio
4410,Horrible Guild
4411,Horrific Incorporation
4412,Horror Shop
4413,HorrorTheory
4414,HorseGames
4415,Hosted Games
4416,Hot Chili Games
4417,Hot Chill
4418,Hotta Studio
4419,Houari Mohamed Amine
4420,Hound Games
4421,Houndstooth Games
4422,House House
4423,House of Delaroux
4424,House of Pandas
4425,Housemade Inc.
4426,Housemarque
4427,Hovgaard Games
4428,HuanMos Game
4429,Huang Dun
4430,Huanlin Games
4431,Hubert Cecotti
4432,Hubert cachat
4433,Hubol
4434,Hues Games
4435,Huge
4436,HugePixel
4437,Hugecalf Studios
4438,HugoBDesigner
4439,Human Interact
4440,Humble Grove
4441,Humble Mill
4442,Humble North
4443,Hummus Studios
4444,Hungry Couch Games
4445,Hunny Bunny Studio
4446,Huntah
4447,Hunted Media
4448,HuntingSwan
4449,Huochairen Interactive Entertainment
4450,Huracan Studio
4451,HurakanWorks
4452,Hutlihut Games
4453,Huu Games
4454,Huw Millward
4455,Hyakuren Soft
4456,Hybriona Technologies LLP
4457,Hymoori
4458,HypeTrain Digital
4459,Hyper Games
4460,Hyper Three Studio
4461,Hyperion Studio Limited
4462,Hyperquad Studio
4463,Hyperstrange
4464,Hypnohead
4465,Hypnos Games
4466,Hypnotic Ants
4467,Höganäs Spel
4468,Hörberg Productions
4469,I Motion
4470,I'm moralist
4471,IAN Games
4472,IBOL
4473,IC Games
4474,ID61
4475,IDEA FACTORY
4476,IGNITION M
4477,IGNOST
4478,IKA Games
4479,IKINAGAMES
4480,IKO
4481,IL PALA
4482,IL YA
4483,"ILCA, Inc."
4484,ILCOIN Development team
4485,ILIKESCIFI Games
4486,ILLUSION
4487,ILXAM
4488,IMBA Games
4489,IMPOSSIBLE INC
4490,IMaiIna_
4491,INA
4492,INAZUMA GAMES
4493,INCUR
4494,INDICAVA INTERACTIVE
4495,INDIECN
4496,INFINITE BRIDGE
4497,INFINITY BRIDGE
4498,"INFINITY Co., Ltd."
4499,INNERENCE
4500,INSIDE SYSTEM
4501,INTENSE
4502,INTERIOR/NIGHT
4503,INTERMARUM
4504,"INTI CREATES CO., LTD."
4505,IO Interactive A/S
4506,IOIG Games
4507,ION LANDS
4508,IPACS
4509,IPC Technology（UK）
4510,IQ Soup
4511,ISVR
4512,ISVR北京互联星梦科技有限公司
4513,ISY
4514,IT Student
4515,IT-Fun
4516,ITC Studio
4517,ITD Collective
4518,ITEM42
4519,IZZLE
4520,Ian Fitzsimmons
4521,Ian MacLarty
4522,Ibe Denaux
4523,Ibis Games
4524,Ibis games
4525,Ibrahim sofan
4526,Icarus Interactive Entertainment
4527,Ice Arrow Games
4528,Ice Code Games
4529,Ice Lava Games
4530,Ice-Pick Lodge
4531,IceSitruuna
4532,Iceberg Interactive
4533,Icedrop Games
4534,Iceflake Studios
4535,Icehelm
4536,Icetesy
4537,Icy Mountain Studios
4538,Idan Rooze
4539,Idea Cabin
4540,Idea Cat
4541,Idea Factory
4542,Ideal Games
4543,"Idle System, Inc."
4544,IdunaSoft
4545,Iful GS
4546,Ige Olwen
4547,"Iggymob Co., Ltd"
4548,Igloosoft
4549,Ignacy Grabowski
4550,Ignatev Artem
4551,Ignatios Prouctions LLC
4552,Ignibit
4553,Igniting Spark Games
4554,Igolito Arts Studios
4555,Igor Frank
4556,Igor Migun
4557,Igor Sandman
4558,Igor Shalimov
4559,Igor Uduslivii
4560,Igrek Games
4561,IguanaBee
4562,Ilan Papini
4563,IllFonic
4564,IllSeeYou
4565,Illia Ustenko
4566,Illo Games
4567,Illogic Games
4568,Illunsoft
4569,Illus Seed Games
4570,Illusive Reflection
4571,Illwinter Game Design
4572,Ilogin Studio
4573,Ilya Oblomov
4574,Ilya Shepelev
4575,Ilya Tishchenko
4576,Ilya873
4577,ImCyan
4578,Image & Form Games
4579,Image Power S.A.
4580,Image Works
4581,Imaginary Friends Games LLP
4582,Imagination Rabbit
4583,Imagine Games
4584,Imakeda Games
4585,Imilkowski Dev
4586,Immersion
4587,Immersion Game
4588,Immersive VR Education
4589,Immortal Hand Studios
4590,Imperia Studios
4591,Imperian Online - Core
4592,Imperivm World
4593,Implausible Industries
4594,Improx Games
4595,Impulse Machine
4596,Inasa Fujio
4597,Incarna Studios
4598,"Inception Studios, LLC"
4599,Incineration Productions
4600,Incisor Studios
4601,Incoherent Software LLC
4602,"Incredible Two Studios, LLC"
4603,Incuvo
4604,Indefatigable
4605,Independent Arts Software GmbH
4606,Independent studio
4607,IndependentArt
4608,Indevelopment Productions
4609,Indie Marc
4610,Indie-Geek
4611,Indie/Anon Games
4612,IndieGala
4613,IndieGameMamaDev
4614,IndieMax
4615,Indiesruption
4616,Indigo
4617,Indigo Entertainment
4618,Indigo Studios - Interactive Stories
4619,IndigoBlue Game Studio
4620,IndigoWare
4621,Indoor Astronaut
4622,Industry Games
4623,Inertia Game Studios
4624,Inexplicable Games
4625,Infiland
4626,Infima Labs
4627,Infinigon Games
4628,Infinite Dreams
4629,Infinite Level
4630,Infinite Loop Games
4631,Infinite State Games
4632,Infinite Studio
4633,Infinite Worlds
4634,Infinitus Studios
4635,Infinity Studio
4636,Infinity Ward
4637,InfinityNan Studios
4638,Infogrames Europe SA
4639,Infosuccess3d
4640,Infuse Studio
4641,Initory Studio
4642,Ink
4643,Ink Stains Games
4644,InkDevStudios
4645,Inko
4646,Inlet Pipe Productions
4647,Innersloth
4648,InnerspaceVR
4649,Innervoid Interactive
4650,InnoGames
4651,Innocent Grey
4652,Innocent Soul
4653,Innomen Team
4654,Innominate Games
4655,Innominatum Digital
4656,Innoverse Ltd
4657,Innovina/StudioKiku
4658,Ino-Co Plus
4659,InsVolcStudio
4660,Insane Code
4661,Insane Dreamers
4662,InsaneHawk
4663,Insatiable Cycle
4664,Insert Disk 22
4665,Inside Studios
4666,Inside Universe
4667,Insidious Games
4668,Insightful Games
4669,Insomniac Games
4670,Inspire Game Studios
4671,Instal Entretenimento
4672,Instituto de Astrofísica
4673,Insular Games
4674,Integer games
4675,Intentionally Sad Products
4676,InterAction studios
4677,InterDan
4678,InterStudio
4679,Interabang Entertainment
4680,Interaction Ideas GmbH
4681,Interactive Fate
4682,Interactive Gaming Studios
4683,Intercept Games
4684,Inters Media
4685,Intersky Studios
4686,Intetic
4687,Intofeel Company
4688,Intrepid Marmot
4689,Introversion Software
4690,Inu to Neko
4691,Inverge Studios
4692,Inverse Game
4693,InvertMouse
4694,Invictus Games
4695,Invictus Games Ltd.
4696,Invisible Walls
4697,Invoke Games
4698,Inwave Labs
4699,Io Normal
4700,Ioaan Prepodobniy
4701,Ionborn Entertainment
4702,Ionized Games
4703,Ionized Studios
4704,Iori Branford
4705,Ireero
4706,Irinkutor
4707,Irisfield
4708,Irisloft
4709,IriySoft
4710,Iron Boar Labs Ltd.
4711,Iron Galaxy Studios
4712,Iron Gate AB
4713,Iron Lizard Games
4714,Iron Stag Games
4715,Iron Tower Studio
4716,Iron VR
4717,Iron Wolf Games
4718,Iron Wolf Studio S.A.
4719,IronZog
4720,Ironcode Gaming
4721,Ironhide Game Studio
4722,Ironward
4723,IronyDev
4724,Irreflex Studios
4725,Isa Hutchinson
4726,Isaac Andrews
4727,Isaac Lee
4728,Isaac MENARD
4729,Isaac Torres
4730,Isekai Entertainment
4731,Ishbull Studios
4732,Ishtar Games
4733,Iskra
4734,Island's Curse Entertainment
4735,Ismael Rodriguez
4736,Ismail Doner
4737,Isoca Games
4738,Isolated Games
4739,Istanbul Simulator
4740,Isto Inc.
4741,Istotex
4742,It Matters Games
4743,It Moves Studio
4744,It's Anecdotal
4745,It's happening
4746,Italian Party of Indie Developer
4747,Italian Party of Indie Developers
4748,Italic Pig
4749,Itera Laboratories
4750,Iteration 11
4751,Iteration Games
4752,Ithaqua Labs
4753,Ithiro Sumi
4754,IthonyGames
4755,ItimatuSeika
4756,Ivan Armandy
4757,Ivan Sukhanov
4758,Ivan Zanotti's MyMadnessWorks
4759,Ivanovich Games
4760,Ivories Studios
4761,Ivy Sly
4762,IvyCanopy
4763,Iván Marcelo Pretti
4764,Ixeria
4765,Izanabit
4766,IzanagiGames
4767,Izmir Games Collective
4768,"J Wonder Co., Ltd."
4769,J. L. Bravo
4770,J.Bowman
4771,J.S.Void
4772,J2YSOFT
4773,J6 Games
4774,JAB team
4775,JAMONG
4776,JCP Games Studio
4777,JDM4iK Games
4778,JFerreira
4779,JFi Games
4780,JFxGames
4781,JG Roos
4782,"JH Soft Co., Ltd."
4783,JIB Games
4784,JJJ
4785,JJS Games
4786,JKM corp
4787,JM Neto Game Dev
4788,JMAA Games
4789,JMN
4790,JOIS Games
4791,JOONSPICTURES
4792,JOTASOFT STUDIOS
4793,JOZGamer
4794,JPEG OF PAIN GAMES
4795,JPG_Games
4796,JSL Entertainment
4797,JSR-Productions
4798,JUKKAKU GAMES
4799,JUNGLE
4800,JW
4801,JXT
4802,Jabari Alii
4803,Jachun Digital
4804,Jack Astral
4805,Jack Goddard
4806,Jack Holt
4807,Jack Kelly
4808,Jack Lance
4809,Jack Schlesinger
4810,Jack Sweet
4811,Jack Twin
4812,"Jackbox Games, Inc."
4813,Jackerino
4814,JacksonG13
4815,Jackto Studios
4816,Jacob Allen
4817,Jacob Dzwinel
4818,Jacwab
4819,Jaemoon Choi
4820,Jagaimo Studios
4821,Jagex Ltd
4822,Jagit Games
4823,Jaibo Games
4824,Jailbreak Studio
4825,Jaja City
4826,Jake Donkersgoed
4827,Jake Rabinowitz
4828,Jaklub
4829,Jakob Delzer
4830,Jakub Klementewicz
4831,Jakub Kucera
4832,Jam2go
4833,James Bendon
4834,James Horn
4835,James K. Isaac
4836,James Madsen Digital Enterprises
4837,James Moulang
4838,James O
4839,James Patton
4840,James Sager III
4841,James Smart
4842,JamesGamesNZ
4843,Jamie D
4844,Jamie Mulvaney
4845,Jamie Nord
4846,Jaming Soo
4847,Jan Jileček
4848,Jan Malitschek
4849,Jan Place Jakobsen
4850,JanduSoft
4851,Jane Wilson
4852,Jani Rivinoja
4853,Janius Digital
4854,Jankenteam
4855,Janne
4856,Janner
4857,JapanFR
4858,JapanSSJ
4859,Japanime Digital
4860,Jasmine Osler
4861,JasminsSummer Project
4862,Jason Gertner
4863,Jason Oda
4864,Jason PK Games
4865,Jason Thomas
4866,Jasozz Games
4867,Jaspel
4868,Jaw Drop
4869,Jaxx Vane Studio
4870,JaysGames
4871,Jchoco
4872,Jean Groenewald
4873,Jean Onche
4874,Jean-Baptiste Lancelot
4875,Jean-marc Vanbalberghe
4876,Ject Entertainment
4877,Jeeratumrong Nakpracha
4878,Jeferson Belmiro
4879,Jeferson Dias
4880,Jeff Krause
4881,Jeff Sproul
4882,Jeff Weber
4883,Jeffrey Lu
4884,Jelle Booij
4885,Jelle van Doorne
4886,JellySnow Studio
4887,Jellyfish Parade
4888,Jeminie Interactive
4889,Jennifer Kindl
4890,Jens Roderus
4891,Jenya Kuzmenko
4892,Jeremy Couillard
4893,Jeremy Fischer
4894,Jerome Labelle
4895,Jerry Verhoeven
4896,Jesper Bergman
4897,Jesse Makkonen
4898,Jessien
4899,Jessy Lemieux
4900,Jet Stone Games
4901,Jetdogs Studios
4902,Jetpack Interactive
4903,Jetstrike Justice
4904,Jhoffis
4905,Jiabisu
4906,JiangHu Studio
4907,Jie En Lee
4908,Jieyi Na
4909,Jim
4910,Jim Bame
4911,Jim Makes Games
4912,Jimmy Arcade Limited
4913,Jinch
4914,Jingjing Shen
4915,Jingyi Li
4916,Jingyi Song
4917,Jingyi Zhang
4918,Jinny Lab Inc.
4919,Jint Game
4920,Jinthree Studio
4921,Jinwind
4922,Jipang2Games
4923,Jisoo Kim
4924,Jiv Jago
4925,Jiwoo Lee
4926,Jo-Mei Games
4927,Jo.Jo art
4928,JoLu Games
4929,JoPaSä
4930,JoaAM Productions
4931,Joakim Larsen
4932,Joarez C. Santini
4933,Job Talle
4934,Joccish
4935,Jochen Terstiege
4936,Joe Chisholm
4937,Joe Richardson
4938,Joel Carter
4939,Joel D.
4940,Joey Cook
4941,Joey Drew Studios
4942,Joey Sipos
4943,JofiSoft
4944,Johan Hjärpe
4945,Johan Scherft
4946,Johannes Gäbler
4947,John Bishop
4948,John Carline
4949,John L.
4950,John Rais
4951,John Scarpias
4952,John Szymanski
4953,John Wallace
4954,John Watson
4955,John's Project
4956,Johnny Dale Lonack
4957,Joi Max
4958,JoinGames
4959,Jok
4960,Jokondu
4961,Jolly Theory
4962,Jollypunch Games
4963,Jon Aegis
4964,Jon Lamont
4965,Jon Miller
4966,Jon Nielsen
4967,Jonas Autenrieth
4968,Jonas Oppliger
4969,Jonas Patrik
4970,Jonas Skjønnemann
4971,Jonas Tyroller
4972,Jonathan Brassaud
4973,Jonathan Calsolaro
4974,Jonathan Dana
4975,Jonathan K-Q
4976,Jonathan Lorenz
